50,50,50,0
50.361446,60.0,54.59,0
50,50,50,0
54.83227,54.310345,50.64,0
49.69325,100.0,50.55,1
50,50,50,1
49.20635,50.0,52.71,1
50.021637,39.130436,47.77,1
50,50,50,1
42.477875,50.0,47.03,0
49.531254,0.0,52.04,0
53.654186,62.5,52.03,0
50,50,50,0
49.517685,85.71429,50.3,0
49.44506,51.824818,48.19,1
50.678886,62.5,47.21,1
55.038757,73.333336,47.59,1
50.051815,61.11111,55.29,1
49.87739,100.0,50.77,1
50,50,50,0
48.68421,51.612904,48.35,0
53.095413,50.0,53.36,0
50.829876,53.333332,49.49,0
52.747253,58.064518,48.86,0
50,50,50,1
48.735348,43.18182,47.59,1
45.038166,43.023254,50.41,1
52.828686,50.0,52.03,1
54.111404,66.666664,45.09,1
50,50,50,0
50.790577,57.407406,50.55,0
50,50,50,0
49.47644,70.588234,52.56,0
53.419594,44.444443,53.96,0
50.595238,57.692307,47.21,1
50,50,50,1
50,50,50,1
50.503956,50.909092,50.64,1
53.13162,52.054794,48.38,1
56.02782,76.92308,52.56,0
54.39297,62.5,51.73,0
50,50,50,0
52.7735,33.333332,46.34,0
50,50,48.92,0
52.967724,56.25,50.17,0
57.665146,48.275864,51.82,0
54.330395,55.0,52.32,0
53.101265,65.822784,53.36,0
54.35765,29.411764,46.34,0
52.018177,48.52941,48.19,1
52.744675,49.056606,44.61,1
56.188602,62.5,55.57,1
51.676228,46.031746,51.01,1
50.081,43.749996,42.94,1
52.92748,35.0,52.23,0
50,50,50,0
61.413044,66.666664,51.68,0
51.890236,50.520832,49.95,0
52.795033,42.857143,54.25,0
53.28374,50.0,47.21,1
51.599297,51.351353,53.42,1
51.38889,40.0,47.03,1
51.292187,34.615387,52.7,1
52.32653,66.666664,49.83,1
43.39269,46.153843,52.03,1
50,50,50,1
50.24899,46.666668,49.54,1
49.322075,52.459015,49.98,1
51.442646,65.0,55.57,1
50,50,50,0
49.92076,43.010754,48.93,0
53.011154,50.0,50.64,0
52.263702,42.5,48.35,0
50.035286,57.894737,52.71,0
57.685013,41.666664,51.82,0
46.54088,60.0,47.77,0
50,50,50,0
52.31221,44.444443,44.98,0
50.0,38.88889,52.56,0
51.102757,25.0,53.96,1
50,50,50,1
44.619884,48.0,53.36,1
48.233215,62.5,50.77,1
49.38326,52.380955,50.17,1
53.142075,57.142857,51.68,1
50.91575,47.36842,50.36,1
52.344296,62.97376,49.0,1
48.54369,72.72727,54.52,1
54.339535,50.76923,48.86,1
55.01618,37.5,45.8,0
51.07544,43.902443,47.53,0
52.19326,56.666668,50.0,0
51.31915,52.674896,46.34,0
50,50,50,0
51.910778,46.233765,45.14,1
51.816578,57.474365,49.49,1
63.829784,100.0,49.54,1
55.23645,52.226723,45.63,1
55.74733,42.857143,48.3,1
54.99485,14.285714,45.95,0
50,50,50,0
53.183693,48.484848,47.03,0
50,50,50,0
50,50,50,0
53.007656,57.333332,49.76,0
51.988964,46.938778,48.93,0
50.73188,47.089947,47.53,0
50.220264,41.025642,47.59,0
51.32576,50.0,45.14,0
50,50,50,1
50,50,50,1
50.486893,46.153843,44.88,1
58.297874,68.085106,49.95,1
58.82353,83.33333,53.36,1
53.18644,63.41463,53.42,0
53.57143,60.0,49.9,0
50.970875,52.83019,52.56,0
50,50,50,0
52.691338,51.851852,53.36,0
52.431232,48.387096,47.59,1
53.173077,60.8,52.32,1
53.00827,54.878048,50.0,1
50,50,50,1
51.87237,41.121494,43.01,1
50,50,50,1
51.528954,56.790123,47.81,1
51.143295,53.521126,49.26,1
53.207546,60.0,45.34,1
51.733334,66.666664,55.57,1
56.821705,57.142857,48.35,0
50.821743,42.307693,46.34,0
51.860466,53.846157,44.61,0
54.1543,30.0,49.49,0
50,50,50.11,0
51.129032,44.68085,50.08,1
51.34522,58.62069,50.64,1
54.997696,58.97436,44.12,1
52.003784,50.0,47.16,1
50,50,50,1
51.291348,47.058823,50.11,0
50.075527,29.411764,46.19,0
50.0,34.615387,48.86,0
45.97094,43.749996,52.32,0
50,50,50,0
51.29266,49.72067,48.35,0
50,50,50,0
52.793835,40.0,56.7,0
50,50,50,0
64.51613,50.0,53.36,0
64.117645,80.0,48.38,1
52.084858,62.5,47.03,1
50.599182,60.0,50.64,1
54.052147,56.818184,52.32,1
51.929012,53.7037,48.77,1
50,50,50,0
49.32811,54.6875,50.0,0
49.823498,50.0,50.64,0
50,50,50,0
55.568935,50.0,47.77,0
56.25,72.22222,49.0,1
56.930695,60.0,47.81,1
50.205013,38.88889,46.34,1
55.128204,45.454544,51.01,1
51.451027,58.208958,55.57,1
50.57471,40.0,52.23,0
51.008644,50.0,51.73,0
55.219273,37.5,47.21,0
54.08805,25.0,49.95,0
53.167423,0.0,49.54,0
50,50,50,1
55.039196,66.666664,43.79,1
77.36626,66.666664,50.0,1
60.084034,55.555557,52.32,1
50,50,50,1
50.39242,51.94805,56.72,0
62.162163,50.0,48.3,0
51.9774,66.666664,45.14,0
50.11338,0.0,47.03,0
50,50,50,0
50,50,50,1
54.68521,93.333336,50.64,1
50,50,50,1
49.943546,51.38889,48.92,1
49.25972,40.268456,48.19,1
53.87597,33.333332,49.83,0
50,50,50,0
50,50,50,0
52.076748,20.0,50.0,0
55.670105,50.0,45.53,0
53.426247,50.0,51.04,1
49.433105,25.0,50.3,1
50,50,50,1
48.0,33.333332,47.53,1
55.509354,70.21277,52.56,1
52.285976,51.2605,48.38,0
53.097347,60.25641,50.36,0
45.76271,0.0,56.72,0
51.15848,50.0,49.9,0
50.334023,55.737705,50.0,0
